Terminal;Moega;ID Vagão;Produto;Chegada_Trem;Data/Hora Encoste;Data/Hora Início Descarga;Data/Hora Fim Descarga
JJJ;Moega ZZZ;7588222;Milho;13/01/2022 16:00;13/01/2022 19:30;14/01/2022 00:26;14/01/2022 00:33
JJJ;Moega XXX;7052230;Farelo 48%;22/01/2022 00:10;22/01/2022 03:40;22/01/2022 04:30;22/01/2022 04:37
JJJ;Moega XXX;6757745;Farelo 48%;22/01/2022 00:10;22/01/2022 03:40;22/01/2022 04:32;22/01/2022 04:39
JJJ;Moega XXX;7179427;Farelo 48%;22/01/2022 00:10;22/01/2022 03:40;22/01/2022 04:41;22/01/2022 04:48
JJJ;Moega XXX;4478972;Farelo 48%;22/01/2022 00:10;22/01/2022 03:40;22/01/2022 04:43;22/01/2022 04:50
JJJ;Moega XXX;2704383;Farelo 48%;22/01/2022 00:10;22/01/2022 03:40;22/01/2022 04:52;22/01/2022 05:00
JJJ;Moega XXX;6823780;Farelo 48%;22/01/2022 00:10;22/01/2022 03:40;22/01/2022 04:54;22/01/2022 05:02
JJJ;Moega XXX;1861800;Farelo 48%;22/01/2022 00:10;22/01/2022 03:40;22/01/2022 05:05;22/01/2022 05:12
JJJ;Moega XXX;6021384;Farelo 48%;22/01/2022 00:10;22/01/2022 03:40;22/01/2022 05:07;22/01/2022 05:14
JJJ;Moega XXX;2129245;Farelo 48%;22/01/2022 00:10;22/01/2022 03:40;22/01/2022 05:16;22/01/2022 05:23
JJJ;Moega XXX;4485580;Farelo 48%;22/01/2022 00:10;22/01/2022 03:40;22/01/2022 05:18;22/01/2022 05:25
JJJ;Moega XXX;2478649;Farelo 48%;22/01/2022 00:10;22/01/2022 03:40;22/01/2022 05:27;22/01/2022 05:34
JJJ;Moega XXX;6822654;Farelo 48%;22/01/2022 00:10;22/01/2022 03:40;22/01/2022 05:29;22/01/2022 05:36
JJJ;Moega XXX;8373174;Farelo 48%;22/01/2022 00:10;22/01/2022 03:40;22/01/2022 05:38;22/01/2022 05:45
JJJ;Moega XXX;5384462;Farelo 48%;22/01/2022 00:10;22/01/2022 03:40;22/01/2022 05:40;22/01/2022 05:47
JJJ;Moega XXX;1497950;Farelo 48%;22/01/2022 00:10;22/01/2022 03:40;22/01/2022 05:50;22/01/2022 05:59
JJJ;Moega XXX;8404371;Farelo 48%;22/01/2022 00:10;22/01/2022 03:40;22/01/2022 05:52;22/01/2022 06:01
JJJ;Moega XXX;8119244;Farelo 48%;22/01/2022 00:10;22/01/2022 03:40;22/01/2022 06:05;22/01/2022 06:12
JJJ;Moega XXX;7282774;Farelo 48%;22/01/2022 00:10;22/01/2022 03:40;22/01/2022 06:15;22/01/2022 06:22
JJJ;Moega XXX;331937;Farelo 48%;22/01/2022 00:10;22/01/2022 03:40;22/01/2022 06:26;22/01/2022 06:34
JJJ;Moega XXX;7301429;Farelo 48%;22/01/2022 00:10;22/01/2022 03:40;22/01/2022 08:02;22/01/2022 08:08
JJJ;Moega XXX;7811625;Farelo 48%;22/01/2022 00:10;22/01/2022 03:40;22/01/2022 08:05;22/01/2022 08:11
JJJ;Moega XXX;7884995;Farelo 48%;22/01/2022 00:10;22/01/2022 03:40;22/01/2022 08:08;22/01/2022 08:14
JJJ;Moega XXX;2448035;Farelo 48%;22/01/2022 00:10;22/01/2022 03:40;22/01/2022 08:16;22/01/2022 08:22
JJJ;Moega XXX;2046550;Farelo 48%;22/01/2022 00:10;22/01/2022 03:40;22/01/2022 08:25;22/01/2022 08:31
JJJ;Moega XXX;7541153;Farelo 48%;22/01/2022 00:10;22/01/2022 03:40;22/01/2022 08:32;22/01/2022 08:38
JJJ;Moega XXX;7977835;Farelo 48%;22/01/2022 00:10;22/01/2022 03:40;22/01/2022 08:35;22/01/2022 08:39
JJJ;Moega XXX;2554479;Farelo 48%;22/01/2022 00:10;22/01/2022 03:40;22/01/2022 08:38;22/01/2022 08:44
JJJ;Moega XXX;1144516;Farelo 48%;22/01/2022 00:10;22/01/2022 03:40;22/01/2022 08:46;22/01/2022 08:52
JJJ;Moega XXX;6609127;Farelo 48%;22/01/2022 00:10;22/01/2022 03:40;22/01/2022 08:50;22/01/2022 08:56
JJJ;Moega XXX;5976657;Farelo 48%;22/01/2022 00:10;22/01/2022 03:40;22/01/2022 08:55;22/01/2022 09:00
JJJ;Moega XXX;985487;Farelo 48%;22/01/2022 00:10;22/01/2022 03:40;22/01/2022 08:58;22/01/2022 09:03
JJJ;Moega XXX;5255393;Farelo 48%;22/01/2022 00:10;22/01/2022 03:40;22/01/2022 09:00;22/01/2022 09:06
JJJ;Moega XXX;366809;Farelo 48%;22/01/2022 00:10;22/01/2022 03:40;22/01/2022 09:08;22/01/2022 09:14
JJJ;Moega XXX;1787581;Farelo 48%;22/01/2022 00:10;22/01/2022 03:40;22/01/2022 09:12;22/01/2022 09:18
JJJ;Moega XXX;7393410;Farelo 48%;22/01/2022 00:10;22/01/2022 03:40;22/01/2022 09:27;22/01/2022 09:34
JJJ;Moega XXX;1276203;Farelo 48%;22/01/2022 00:10;22/01/2022 03:40;22/01/2022 09:36;22/01/2022 09:43
JJJ;Moega XXX;1798553;Farelo 48%;22/01/2022 00:10;22/01/2022 03:40;22/01/2022 09:40;22/01/2022 09:46
JJJ;Moega XXX;2057650;Farelo 48%;22/01/2022 00:10;22/01/2022 03:40;22/01/2022 09:45;22/01/2022 09:52
JJJ;Moega ZZZ;3924314;Milho;15/01/2022 13:28;15/01/2022 17:00;15/01/2022 18:19;15/01/2022 18:21
JJJ;Moega ZZZ;1427814;Milho;15/01/2022 13:28;15/01/2022 17:00;15/01/2022 18:22;15/01/2022 18:25
JJJ;Moega ZZZ;3840360;Milho;15/01/2022 13:28;15/01/2022 17:00;15/01/2022 18:25;15/01/2022 18:29
JJJ;Moega ZZZ;5141563;Milho;15/01/2022 13:28;15/01/2022 17:00;15/01/2022 18:30;15/01/2022 18:36
JJJ;Moega ZZZ;1356889;Milho;15/01/2022 13:28;15/01/2022 17:00;15/01/2022 19:45;15/01/2022 19:55
JJJ;Moega ZZZ;3802121;Milho;15/01/2022 13:28;15/01/2022 17:00;15/01/2022 19:48;15/01/2022 19:58
JJJ;Moega ZZZ;1509627;Milho;15/01/2022 13:28;15/01/2022 17:00;15/01/2022 19:51;15/01/2022 20:01
JJJ;Moega ZZZ;2260190;Milho;15/01/2022 13:28;15/01/2022 17:00;15/01/2022 20:02;15/01/2022 20:12
JJJ;Moega ZZZ;390478;Milho;15/01/2022 13:28;15/01/2022 17:00;15/01/2022 20:05;15/01/2022 20:15
JJJ;Moega ZZZ;7935940;Milho;15/01/2022 13:28;15/01/2022 17:00;15/01/2022 20:08;15/01/2022 20:18
JJJ;Moega ZZZ;1139952;Milho;15/01/2022 13:28;15/01/2022 17:00;15/01/2022 20:20;15/01/2022 20:30
JJJ;Moega ZZZ;7486510;Milho;15/01/2022 13:28;15/01/2022 17:00;15/01/2022 20:22;15/01/2022 20:32
JJJ;Moega ZZZ;3654221;Milho;15/01/2022 13:28;15/01/2022 17:00;15/01/2022 20:36;15/01/2022 20:46
JJJ;Moega ZZZ;654805;Milho;15/01/2022 13:28;15/01/2022 17:00;15/01/2022 20:38;15/01/2022 20:48
JJJ;Moega ZZZ;1119747;Milho;15/01/2022 13:28;15/01/2022 17:00;15/01/2022 20:40;15/01/2022 20:50
JJJ;Moega ZZZ;4808598;Milho;15/01/2022 13:28;15/01/2022 17:00;15/01/2022 20:52;15/01/2022 21:02
JJJ;Moega ZZZ;5237527;Milho;15/01/2022 13:28;15/01/2022 17:00;15/01/2022 20:54;15/01/2022 21:04
JJJ;Moega ZZZ;4947342;Milho;15/01/2022 13:28;15/01/2022 17:00;15/01/2022 20:56;15/01/2022 21:06
JJJ;Moega ZZZ;4000325;Milho;15/01/2022 13:28;15/01/2022 17:00;15/01/2022 21:07;15/01/2022 21:17
JJJ;Moega ZZZ;6206304;Milho;15/01/2022 13:28;15/01/2022 17:00;15/01/2022 21:08;15/01/2022 21:18
JJJ;Moega ZZZ;6180689;Milho;15/01/2022 13:28;15/01/2022 17:00;15/01/2022 21:09;15/01/2022 21:19
JJJ;Moega ZZZ;7685382;Milho;15/01/2022 13:28;15/01/2022 17:00;15/01/2022 21:20;15/01/2022 21:28
JJJ;Moega ZZZ;4806311;Milho;15/01/2022 13:28;15/01/2022 17:00;15/01/2022 21:21;15/01/2022 21:29
JJJ;Moega ZZZ;3776474;Milho;15/01/2022 13:28;15/01/2022 17:00;15/01/2022 21:22;15/01/2022 21:30
JJJ;Moega ZZZ;4598916;Milho;15/01/2022 13:28;15/01/2022 17:00;15/01/2022 21:31;15/01/2022 21:41
JJJ;Moega ZZZ;2820762;Milho;15/01/2022 13:28;15/01/2022 17:00;15/01/2022 21:32;15/01/2022 21:42
JJJ;Moega ZZZ;2642483;Milho;15/01/2022 13:28;15/01/2022 17:00;15/01/2022 21:33;15/01/2022 21:43
JJJ;Moega ZZZ;6519719;Milho;15/01/2022 13:28;15/01/2022 17:00;15/01/2022 21:44;15/01/2022 21:54
JJJ;Moega ZZZ;3471472;Milho;15/01/2022 13:28;15/01/2022 17:00;15/01/2022 21:45;15/01/2022 21:55
JJJ;Moega ZZZ;2723616;Milho;15/01/2022 13:28;15/01/2022 17:00;15/01/2022 21:46;15/01/2022 21:56
JJJ;Moega ZZZ;5721262;Milho;15/01/2022 13:28;15/01/2022 17:00;15/01/2022 21:57;15/01/2022 22:06
JJJ;Moega ZZZ;7969587;Milho;15/01/2022 13:28;15/01/2022 17:00;15/01/2022 22:07;15/01/2022 22:17
JJJ;Moega ZZZ;5146418;Milho;15/01/2022 13:28;15/01/2022 17:00;15/01/2022 22:08;15/01/2022 22:18
JJJ;Moega ZZZ;3977127;Milho;15/01/2022 13:28;15/01/2022 17:00;15/01/2022 22:19;15/01/2022 22:29
JJJ;Moega ZZZ;7263120;Milho;15/01/2022 13:28;15/01/2022 17:00;15/01/2022 22:20;15/01/2022 22:30
JJJ;Moega ZZZ;8333004;Milho;15/01/2022 13:28;15/01/2022 17:00;15/01/2022 22:21;15/01/2022 22:31
JJJ;Moega ZZZ;1969108;Milho;15/01/2022 13:28;15/01/2022 17:00;15/01/2022 22:32;15/01/2022 22:38
JJJ;Moega ZZZ;6828420;Milho;15/01/2022 13:28;15/01/2022 17:00;15/01/2022 22:33;15/01/2022 22:39
JJJ;Moega ZZZ;2826507;Milho;15/01/2022 13:28;15/01/2022 17:00;15/01/2022 22:34;15/01/2022 22:40
JJJ;Moega ZZZ;3681749;Milho;15/01/2022 13:28;15/01/2022 17:00;15/01/2022 22:35;15/01/2022 22:41
JJJ;Moega ZZZ;4529466;Milho;15/01/2022 13:28;15/01/2022 17:00;26/01/2022 01:55;26/01/2022 02:02
JJJ;Moega ZZZ;1093855;Farelo 48%;09/01/2022 22:10;10/01/2022 01:45;10/01/2022 02:36;10/01/2022 02:47
JJJ;Moega ZZZ;527603;Farelo 48%;09/01/2022 22:10;10/01/2022 01:45;10/01/2022 02:49;10/01/2022 03:01
JJJ;Moega ZZZ;3755896;Farelo 48%;09/01/2022 22:10;10/01/2022 01:45;10/01/2022 03:02;10/01/2022 03:10
JJJ;Moega ZZZ;5803253;Farelo 48%;09/01/2022 22:10;10/01/2022 01:45;10/01/2022 03:12;10/01/2022 03:19
JJJ;Moega ZZZ;4067487;Farelo 48%;09/01/2022 22:10;10/01/2022 01:45;10/01/2022 03:14;10/01/2022 03:21
JJJ;Moega ZZZ;6875950;Farelo 48%;09/01/2022 22:10;10/01/2022 01:45;10/01/2022 03:20;10/01/2022 03:31
JJJ;Moega ZZZ;3243859;Farelo 48%;09/01/2022 22:10;10/01/2022 01:45;10/01/2022 03:31;10/01/2022 03:37
JJJ;Moega ZZZ;5213010;Farelo 48%;09/01/2022 22:10;10/01/2022 01:45;10/01/2022 03:32;10/01/2022 03:38
JJJ;Moega ZZZ;3322466;Farelo 48%;09/01/2022 22:10;10/01/2022 01:45;10/01/2022 03:40;10/01/2022 03:45
JJJ;Moega ZZZ;5008504;Farelo 48%;09/01/2022 22:10;10/01/2022 01:45;10/01/2022 03:41;10/01/2022 03:46
JJJ;Moega ZZZ;1426041;Farelo 48%;09/01/2022 22:10;10/01/2022 01:45;10/01/2022 03:45;10/01/2022 03:53
JJJ;Moega ZZZ;3464589;Farelo 48%;09/01/2022 22:10;10/01/2022 01:45;10/01/2022 03:56;10/01/2022 04:00
JJJ;Moega ZZZ;5445743;Farelo 48%;09/01/2022 22:10;10/01/2022 01:45;10/01/2022 04:02;10/01/2022 04:10
JJJ;Moega ZZZ;2462884;Farelo 48%;09/01/2022 22:10;10/01/2022 01:45;10/01/2022 04:12;10/01/2022 04:17
JJJ;Moega ZZZ;1272332;Farelo 48%;09/01/2022 22:10;10/01/2022 01:45;10/01/2022 04:19;10/01/2022 04:25
JJJ;Moega ZZZ;3804110;Farelo 48%;09/01/2022 22:10;10/01/2022 01:45;10/01/2022 04:23;10/01/2022 04:27
JJJ;Moega ZZZ;5991404;Farelo 48%;09/01/2022 22:10;10/01/2022 01:45;10/01/2022 04:28;10/01/2022 04:33
JJJ;Moega ZZZ;5292025;Farelo 48%;09/01/2022 22:10;10/01/2022 01:45;10/01/2022 04:34;10/01/2022 04:38
JJJ;Moega ZZZ;6358288;Farelo 48%;09/01/2022 22:10;10/01/2022 01:45;10/01/2022 04:39;10/01/2022 04:42
JJJ;Moega ZZZ;939146;Farelo 48%;09/01/2022 22:10;10/01/2022 01:45;10/01/2022 04:44;10/01/2022 04:52
JJJ;Moega ZZZ;1360845;Farelo 48%;09/01/2022 22:10;10/01/2022 01:45;10/01/2022 04:54;10/01/2022 05:00
JJJ;Moega ZZZ;1819144;Farelo 48%;09/01/2022 22:10;10/01/2022 01:45;10/01/2022 05:01;10/01/2022 05:06
JJJ;Moega ZZZ;7218303;Farelo 48%;09/01/2022 22:10;10/01/2022 01:45;10/01/2022 05:06;10/01/2022 05:10
JJJ;Moega ZZZ;7165153;Farelo 48%;09/01/2022 22:10;10/01/2022 01:45;10/01/2022 05:12;10/01/2022 05:16
JJJ;Moega ZZZ;1602161;Farelo 48%;09/01/2022 22:10;10/01/2022 01:45;10/01/2022 05:19;10/01/2022 05:25
JJJ;Moega ZZZ;7147086;Farelo 48%;09/01/2022 22:10;10/01/2022 01:45;10/01/2022 05:28;10/01/2022 05:33
JJJ;Moega ZZZ;6764550;Farelo 48%;09/01/2022 22:10;10/01/2022 01:45;10/01/2022 05:34;10/01/2022 05:39
JJJ;Moega ZZZ;653438;Farelo 48%;09/01/2022 22:10;10/01/2022 01:45;10/01/2022 05:41;10/01/2022 05:48
JJJ;Moega ZZZ;1961773;Farelo 48%;09/01/2022 22:10;10/01/2022 01:45;10/01/2022 05:50;10/01/2022 05:56
JJJ;Moega ZZZ;7963573;Farelo 48%;09/01/2022 22:10;10/01/2022 01:45;10/01/2022 05:58;10/01/2022 06:05
JJJ;Moega ZZZ;1028758;Farelo 48%;09/01/2022 22:10;10/01/2022 01:45;10/01/2022 06:06;10/01/2022 06:12
JJJ;Moega ZZZ;1851676;Farelo 48%;09/01/2022 22:10;10/01/2022 01:45;10/01/2022 06:14;10/01/2022 06:19
JJJ;Moega ZZZ;6516779;Farelo 48%;09/01/2022 22:10;10/01/2022 01:45;10/01/2022 06:21;10/01/2022 06:27
JJJ;Moega ZZZ;6190380;Farelo 48%;09/01/2022 22:10;10/01/2022 01:45;10/01/2022 08:10;10/01/2022 08:19
JJJ;Moega ZZZ;3716461;Farelo 48%;09/01/2022 22:10;10/01/2022 01:45;10/01/2022 08:12;10/01/2022 08:21
JJJ;Moega ZZZ;6833933;Farelo 48%;09/01/2022 22:10;10/01/2022 01:45;10/01/2022 08:14;10/01/2022 08:23
JJJ;Moega ZZZ;2009455;Farelo 48%;09/01/2022 22:10;10/01/2022 01:45;10/01/2022 08:26;10/01/2022 08:33
JJJ;Moega ZZZ;5721650;Farelo 48%;09/01/2022 22:10;10/01/2022 01:45;10/01/2022 08:28;10/01/2022 08:35
JJJ;Moega ZZZ;7271045;Farelo 48%;09/01/2022 22:10;10/01/2022 01:45;10/01/2022 08:30;10/01/2022 08:37
JJJ;Moega ZZZ;3325208;Milho;16/01/2022 02:50;16/01/2022 06:26;16/01/2022 07:45;16/01/2022 07:49
JJJ;Moega ZZZ;4559472;Milho;16/01/2022 02:50;16/01/2022 06:26;16/01/2022 07:50;16/01/2022 07:53
JJJ;Moega ZZZ;4429478;Milho;16/01/2022 02:50;16/01/2022 06:26;16/01/2022 07:56;16/01/2022 08:18
JJJ;Moega ZZZ;5930683;Milho;16/01/2022 02:50;16/01/2022 06:26;16/01/2022 08:18;16/01/2022 08:24
JJJ;Moega ZZZ;1974875;Milho;16/01/2022 02:50;16/01/2022 06:26;16/01/2022 08:26;16/01/2022 08:30
JJJ;Moega ZZZ;4848021;Milho;16/01/2022 02:50;16/01/2022 06:26;16/01/2022 09:08;16/01/2022 09:12
JJJ;Moega ZZZ;3561467;Milho;16/01/2022 02:50;16/01/2022 06:26;16/01/2022 09:13;16/01/2022 09:16
JJJ;Moega ZZZ;4144658;Milho;16/01/2022 02:50;16/01/2022 06:26;16/01/2022 09:19;16/01/2022 09:23
JJJ;Moega ZZZ;4145643;Milho;16/01/2022 02:50;16/01/2022 06:26;16/01/2022 09:25;16/01/2022 09:29
JJJ;Moega ZZZ;4285102;Milho;16/01/2022 02:50;16/01/2022 06:26;16/01/2022 09:29;16/01/2022 09:33
JJJ;Moega ZZZ;7765495;Milho;16/01/2022 02:50;16/01/2022 06:26;16/01/2022 09:35;16/01/2022 09:40
JJJ;Moega ZZZ;597387;Milho;16/01/2022 02:50;16/01/2022 06:26;16/01/2022 09:43;16/01/2022 09:49
JJJ;Moega ZZZ;3369274;Milho;16/01/2022 02:50;16/01/2022 06:26;16/01/2022 09:50;16/01/2022 09:55
JJJ;Moega ZZZ;1779005;Milho;16/01/2022 02:50;16/01/2022 06:26;16/01/2022 09:56;16/01/2022 09:58
JJJ;Moega ZZZ;4415238;Milho;16/01/2022 02:50;16/01/2022 06:26;16/01/2022 10:00;16/01/2022 10:03
JJJ;Moega ZZZ;535478;Milho;16/01/2022 02:50;16/01/2022 06:26;16/01/2022 10:05;16/01/2022 10:08
JJJ;Moega ZZZ;2639576;Milho;16/01/2022 02:50;16/01/2022 06:26;16/01/2022 10:10;16/01/2022 10:13
JJJ;Moega ZZZ;5622952;Milho;16/01/2022 02:50;16/01/2022 06:26;16/01/2022 10:15;16/01/2022 10:17
JJJ;Moega ZZZ;6573924;Milho;16/01/2022 02:50;16/01/2022 06:26;16/01/2022 10:18;16/01/2022 10:21
JJJ;Moega ZZZ;6924150;Milho;16/01/2022 02:50;16/01/2022 06:26;16/01/2022 10:23;16/01/2022 10:35
JJJ;Moega ZZZ;2849703;Milho;16/01/2022 02:50;16/01/2022 06:26;16/01/2022 10:39;16/01/2022 10:43
JJJ;Moega ZZZ;2611930;Milho;16/01/2022 02:50;16/01/2022 06:26;16/01/2022 10:44;16/01/2022 10:49
JJJ;Moega ZZZ;3021076;Milho;16/01/2022 02:50;16/01/2022 06:26;16/01/2022 10:52;16/01/2022 10:54
JJJ;Moega ZZZ;830868;Milho;16/01/2022 02:50;16/01/2022 06:26;16/01/2022 10:55;16/01/2022 10:57
JJJ;Moega ZZZ;5729040;Milho;16/01/2022 02:50;16/01/2022 06:26;16/01/2022 10:57;16/01/2022 11:01
JJJ;Moega ZZZ;4293259;Milho;16/01/2022 02:50;16/01/2022 06:26;16/01/2022 11:03;16/01/2022 11:06
JJJ;Moega ZZZ;7451898;Milho;16/01/2022 02:50;16/01/2022 06:26;16/01/2022 11:07;16/01/2022 11:11
JJJ;Moega ZZZ;8019997;Milho;16/01/2022 02:50;16/01/2022 06:26;16/01/2022 11:12;16/01/2022 11:16
JJJ;Moega ZZZ;982319;Milho;16/01/2022 02:50;16/01/2022 06:26;16/01/2022 11:21;16/01/2022 11:23
JJJ;Moega ZZZ;6687959;Milho;16/01/2022 02:50;16/01/2022 06:26;16/01/2022 11:32;16/01/2022 11:35
JJJ;Moega ZZZ;5623980;Milho;16/01/2022 02:50;16/01/2022 06:26;16/01/2022 11:35;16/01/2022 11:37
JJJ;Moega ZZZ;8243758;Milho;16/01/2022 02:50;16/01/2022 06:26;16/01/2022 11:37;16/01/2022 11:39
JJJ;Moega ZZZ;2366952;Milho;16/01/2022 02:50;16/01/2022 06:26;16/01/2022 11:40;16/01/2022 11:48
JJJ;Moega ZZZ;898252;Milho;16/01/2022 02:50;16/01/2022 06:26;16/01/2022 11:50;16/01/2022 11:53
JJJ;Moega ZZZ;7951286;Milho;16/01/2022 02:50;16/01/2022 06:26;16/01/2022 11:54;16/01/2022 11:59
JJJ;Moega ZZZ;3363491;Milho;16/01/2022 02:50;16/01/2022 06:26;16/01/2022 12:05;16/01/2022 12:08
JJJ;Moega ZZZ;2573842;Milho;16/01/2022 02:50;16/01/2022 06:26;16/01/2022 12:10;16/01/2022 12:14
JJJ;Moega ZZZ;1375643;Milho;16/01/2022 02:50;16/01/2022 06:26;16/01/2022 12:16;16/01/2022 12:18
JJJ;Moega ZZZ;7669986;Milho;16/01/2022 02:50;16/01/2022 06:26;16/01/2022 12:19;16/01/2022 12:21
JJJ;Moega ZZZ;2536546;Milho;16/01/2022 02:50;16/01/2022 06:26;16/01/2022 12:22;16/01/2022 12:25
JJJ;Moega XXX;4292347;Milho;10/01/2022 16:00;10/01/2022 19:40;10/01/2022 20:04;10/01/2022 20:11
JJJ;Moega XXX;1161047;Milho;10/01/2022 16:00;10/01/2022 19:40;10/01/2022 20:13;10/01/2022 20:19
JJJ;Moega XXX;3579708;Milho;10/01/2022 16:00;10/01/2022 19:40;10/01/2022 20:20;10/01/2022 20:27
JJJ;Moega XXX;8032369;Milho;10/01/2022 16:00;10/01/2022 19:40;10/01/2022 20:27;10/01/2022 20:33
JJJ;Moega XXX;7617174;Milho;10/01/2022 16:00;10/01/2022 19:40;10/01/2022 20:33;10/01/2022 20:38
JJJ;Moega XXX;5157855;Milho;10/01/2022 16:00;10/01/2022 19:40;10/01/2022 20:38;10/01/2022 20:45
JJJ;Moega XXX;6605393;Milho;10/01/2022 16:00;10/01/2022 19:40;10/01/2022 20:45;10/01/2022 20:50
JJJ;Moega XXX;2042772;Milho;10/01/2022 16:00;10/01/2022 19:40;10/01/2022 20:50;10/01/2022 20:55
JJJ;Moega XXX;3195251;Milho;10/01/2022 16:00;10/01/2022 19:40;10/01/2022 20:55;10/01/2022 21:01
JJJ;Moega XXX;5168902;Milho;10/01/2022 16:00;10/01/2022 19:40;10/01/2022 20:58;10/01/2022 21:05
JJJ;Moega XXX;7088678;Milho;10/01/2022 16:00;10/01/2022 19:40;10/01/2022 21:02;10/01/2022 21:09
JJJ;Moega XXX;7302706;Milho;10/01/2022 16:00;10/01/2022 19:40;10/01/2022 21:09;10/01/2022 21:14
JJJ;Moega XXX;2829027;Milho;10/01/2022 16:00;10/01/2022 19:40;10/01/2022 21:14;10/01/2022 21:19
JJJ;Moega XXX;6802067;Milho;10/01/2022 16:00;10/01/2022 19:40;10/01/2022 21:18;10/01/2022 21:25
JJJ;Moega XXX;4372406;Milho;10/01/2022 16:00;10/01/2022 19:40;10/01/2022 21:22;10/01/2022 21:29
JJJ;Moega XXX;4635443;Milho;10/01/2022 16:00;10/01/2022 19:40;10/01/2022 21:26;10/01/2022 21:33
JJJ;Moega XXX;3096733;Milho;10/01/2022 16:00;10/01/2022 19:40;10/01/2022 21:33;10/01/2022 21:38
JJJ;Moega XXX;5838059;Milho;10/01/2022 16:00;10/01/2022 19:40;10/01/2022 21:39;10/01/2022 21:46
JJJ;Moega XXX;2568235;Milho;10/01/2022 16:00;10/01/2022 19:40;10/01/2022 21:42;10/01/2022 21:49
JJJ;Moega XXX;3174162;Milho;10/01/2022 16:00;10/01/2022 19:40;10/01/2022 21:46;10/01/2022 21:53
JJJ;Moega XXX;3340417;Milho;10/01/2022 16:00;10/01/2022 19:40;10/01/2022 21:53;10/01/2022 21:59
JJJ;Moega XXX;5409647;Milho;10/01/2022 16:00;10/01/2022 19:40;10/01/2022 21:59;10/01/2022 22:05
JJJ;Moega XXX;1947049;Milho;10/01/2022 16:00;10/01/2022 19:40;10/01/2022 22:01;10/01/2022 22:08
JJJ;Moega XXX;5590442;Milho;10/01/2022 16:00;10/01/2022 19:40;10/01/2022 22:06;10/01/2022 22:12
JJJ;Moega XXX;8198672;Milho;10/01/2022 16:00;10/01/2022 19:40;10/01/2022 22:09;10/01/2022 22:16
JJJ;Moega XXX;5828753;Milho;10/01/2022 16:00;10/01/2022 19:40;10/01/2022 22:13;10/01/2022 22:20
JJJ;Moega XXX;326209;Milho;10/01/2022 16:00;10/01/2022 19:40;10/01/2022 22:20;10/01/2022 22:25
JJJ;Moega XXX;1007517;Milho;10/01/2022 16:00;10/01/2022 19:40;10/01/2022 22:22;10/01/2022 22:29
JJJ;Moega XXX;2793710;Milho;10/01/2022 16:00;10/01/2022 19:40;10/01/2022 22:29;10/01/2022 22:34
JJJ;Moega XXX;1924260;Milho;10/01/2022 16:00;10/01/2022 19:40;10/01/2022 22:30;10/01/2022 22:37
JJJ;Moega XXX;4824751;Milho;10/01/2022 16:00;10/01/2022 19:40;10/01/2022 22:35;10/01/2022 22:41
JJJ;Moega XXX;1279781;Milho;10/01/2022 16:00;10/01/2022 19:40;10/01/2022 22:41;10/01/2022 22:47
JJJ;Moega XXX;1713966;Milho;10/01/2022 16:00;10/01/2022 19:40;10/01/2022 22:49;10/01/2022 22:57
JJJ;Moega XXX;4154317;Milho;10/01/2022 16:00;10/01/2022 19:40;10/01/2022 23:00;10/01/2022 23:07
JJJ;Moega XXX;1324773;Milho;10/01/2022 16:00;10/01/2022 19:40;10/01/2022 23:08;10/01/2022 23:12
JJJ;Moega XXX;6221560;Milho;10/01/2022 16:00;10/01/2022 19:40;10/01/2022 23:13;10/01/2022 23:16
JJJ;Moega XXX;1473261;Milho;10/01/2022 16:00;10/01/2022 19:40;10/01/2022 23:16;10/01/2022 23:19
JJJ;Moega XXX;765503;Milho;10/01/2022 16:00;10/01/2022 19:40;10/01/2022 23:20;10/01/2022 23:27
JJJ;Moega XXX;7728484;Milho;10/01/2022 16:00;10/01/2022 19:40;10/01/2022 23:29;10/01/2022 23:37
JJJ;Moega XXX;3257081;Milho;10/01/2022 16:00;10/01/2022 19:40;10/01/2022 23:39;10/01/2022 23:47
JJJ;Moega XXX;2726783;Milho;10/01/2022 16:00;10/01/2022 19:40;10/01/2022 23:49;10/01/2022 23:56
JJJ;Moega ZZZ;6199890;Milho;02/01/2022 23:20;03/01/2022 03:00;03/01/2022 04:04;03/01/2022 04:11
JJJ;Moega ZZZ;6985949;Milho;02/01/2022 23:20;03/01/2022 03:00;03/01/2022 04:11;03/01/2022 04:18
JJJ;Moega ZZZ;1617256;Milho;02/01/2022 23:20;03/01/2022 03:00;03/01/2022 04:15;03/01/2022 04:22
JJJ;Moega ZZZ;5984255;Milho;02/01/2022 23:20;03/01/2022 03:00;03/01/2022 04:22;03/01/2022 04:27
JJJ;Moega ZZZ;1490061;Milho;02/01/2022 23:20;03/01/2022 03:00;03/01/2022 04:24;03/01/2022 04:31
JJJ;Moega ZZZ;6084719;Milho;02/01/2022 23:20;03/01/2022 03:00;03/01/2022 04:32;03/01/2022 04:39
JJJ;Moega ZZZ;1772449;Milho;02/01/2022 23:20;03/01/2022 03:00;03/01/2022 04:33;03/01/2022 04:40
JJJ;Moega ZZZ;6663760;Milho;02/01/2022 23:20;03/01/2022 03:00;03/01/2022 04:44;03/01/2022 04:51
JJJ;Moega ZZZ;2543921;Milho;02/01/2022 23:20;03/01/2022 03:00;03/01/2022 04:52;03/01/2022 04:58
